t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total solute surface 21
22502.559954684843,-5195351339.887592,-30.45273750904786,-4.788781372843102,-0.21462062509508859,-6698825473.178934,-9.643345799981947,-6639600466.496304,-2178.6996429865535,-0.0006799159241124657,-2.45248112788897e-09,-14837889716449.486,19495440922540.492,6.63658312685525e+16,1.087356066354239e+17,-0.00018078599311169876,29774683891647.883,3666693.770588524,1004548.6929634947,38071.16206245597,34448462453406.562,797293.4109909602,35140491343090.934,171641427.59015125,76.25251132191538,0.000629547607293242,2.6432957750938484e+16,20290353.087847013
27103.07194562181,-11841163195.772413,-176.57286292242281,-66.21402090129018,-2.5350933647984633,-14081729091.001398,-143.5321648344113,-14577333511.466305,-16602.19807258067,-0.008364364573143672,-2.3462127025144596e-08,-15145588146136.297,19495429083937.184,6.636585726047557e+16,1.1305100111054906e+17,-0.0027141218118012203,47130144020579.42,22425514.234003644,15484755.536208399,494494.51364654663,52566488289556.484,12606227.021036837,54887058888302.95,1356433202.0930753,993.1459182565484,0.006877039508257369,3.615464731424088e+16,433432432.6338955
32623.68633474617,-22890250003.544235,-1080.1868143916574,-648.3936843336505,-21.644789487601102,-25571571787.402287,-1636.3204447660576,-27440986244.445194,-100994.11814369654,-0.0752559809122434,-2.0590066254839306e-07,-15379252252193.516,19495423886482.71,6.636587064921722e+16,1.1661638298940123e+17,-0.026326779870794265,69165190539404.73,144509674.69953316,168136504.49603733,4611801.413669963,74846663696810.33,150083124.59597448,79791071299606.75,8532406634.839008,9405.46662744999,0.06662417061294827,4.7862691063754216e+16,6452839936.318975
39248.4236016954,-38822361089.41024,-6870.399860829303,-4643.344789452638,-137.8848312294748,-41353661285.23593,-14139.023583109443,-45742947439.990326,-499387.8033243873,-0.5096021944120396,-1.6702234686568687e-06,-15557939303967.863,19495420786455.504,6.63658791828744e+16,1.1961465396545971e+17,-0.16050749353236654,95315732903581.11,966705076.8721042,1326598782.8976443,31861613.84575615,100640399556187.7,1337706117.0115652,109309001895500.75,43229877091.634346,66658.70247103923,0.5795614472693954,6.159963555310902e+16,69119857170.8856
47198.10832203448,-59458217969.786156,-40588.16007466271,-25125.33920361406,-674.857852527599,-61094017166.19029,-93484.45540023265,-69384504409.76901,-2083609.724527493,-2.667369871664559,-1.2221604861326731e-05,-15698981741923.18,19495418679556.82,6.636588512399194e+16,1.2221788488760003e+17,-0.5174942773564264,124666789005091.05,5972762067.325507,7830188955.6494055,167823831.8637025,129068028884859.36,9033186553.4481,142576949713787.88,179068282896.25952,363153.186902934,4.488785182405395,7.737480223738144e+16,547119378764.9096
56737.72998644138,-84064140542.53807,-204177.33463893874,-107268.27043427707,-2608.6350665709565,-84086276610.43593,-483356.50107085344,-97779086633.87624,-7932007.218890231,-11.068114008800766,-7.780089024074598e-05,-15815758776196.547,19495417131610.957,6.636588954943413e+16,1.245583044055938e+17,0.33774522414483776,156085084830197.75,31025042724.44785,35543248980.54084,692335940.6622242,159136283975627.62,47105006324.023346,178546329671658.9,616092836455.0398,1560065.4020964578,30.215194731090723,9.517391252283123e+16,3276699675376.8047
68185.27598372966,-111515814990.27747,-866051.2898286447,-391251.26071583043,-8178.719081395419,-109397648951.84424,-2033167.0671602073,-130004259989.38936,-30724557.957934536,-37.306816647994424,-0.0004190523601003195,-15916987489239.707,19495415905508.418,6.636589308990808e+16,1.2671729826492589e+17,13.447202179254909,188342572132929.5,130857427286.81985,127418526223.35924,2294703749.0117083,189821116682147.2,193930860781.1908,216100333409591.2,1787865380064.9722,5416385.953373328,172.43144478652934,1.1496312056758314e+17,15180940026119.771
81922.3311804756,-140458237689.3727,-3323054.1011236184,-1385310.0358318612,-21359.39843310617,-135966583923.62419,-7487098.672047694,-164924269476.83826,-124694031.56866333,-104.5963127995111,-0.001883412567129043,-16007266239303.887,19495414872627.574,6.636589609165452e+16,1.2873050767839786e+17,81.33428748526202,220212444025685.16,448232562638.9048,370167038291.8446,6261348924.484422,220115725854955.34,645427552171.1045,254127285979888.38,4437165441381.6455,15567344.680233782,821.1888288886713,1.3668480632359066e+17,55617733002343.85
98406.79741657071,-169447151272.2286,-12843639.998242449,-5127770.645469917,-47741.59523197115,-162667333568.9663,-26620213.9531241,-201270790364.40094,-478838533.1502836,-249.56986443825687,-0.007040264062142929,-16088272007723.91,19495413973827.652,6.636589871261291e+16,1.3060213690045216e+17,310.7130693742969,250543316340914.62,1265267460472.2358,893618431595.3248,14397993906.756971,249068586257206.9,1779144901478.7634,291554203553584.75,9533545937484.453,37910400.34419965,3244.2916761991783,1.6024140017539763e+17,164795192339407.88
118188.15689988485,-197087980397.26364,-50469318.316213295,-18342653.881459065,-93807.58020783187,-188387386052.89142,-95241380.16413927,-237702555573.75232,-1558357476.4504106,-517.8788022287674,-0.02195440604017868,-16160042639061.934,19495413189282.81,6.636590100374671e+16,1.3232067732587898e+17,888.1255448113166,278332569118741.56,3000980622759.922,1836838162624.6843,28534670679.841805,275839875854456.3,4159476401813.5938,327365841279833.0,17947650584673.844,79974400.77302894,10644.748608328908,1.854641133096539e+17,404186636411092.6
