t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total solute surface 21
141925.78827986182,-2662627756738379.0,-1632584743375072.2,-712431312591473.4,-146287214210118.75,-3118441078945467.0,-2399933186520616.0,-3101029458364404.0,-2339794289827284.0,-156200832303642.66,-118811107537703.73,-2949674247275684.0,19469285766749.527,6.644303443577808e+16,1.1771801896765571e+20,1.1284802475352557e+18,1.2333862199256686e+18,7.749168032869018e+17,3.514164386612439e+17,7.418399484936427e+16,1.4105474248680778e+18,1.1080439959195666e+18,1.4100288777698693e+18,1.0842649319881038e+18,7.842444777663877e+16,6.1171324465285464e+16,4.870199617413763e+21,4.788474954976612e+16,1.8911685793843693e+17,3.034446419239805e+17,1.3279540152752577e+20,1.232240172495523e+18,1.6674809092834358e+18,1.1564288474668918e+18,6.348764691647597e+17,1.2414978432478533e+17,1.753426213148442e+18,1.469102819150698e+18,1.788086742825205e+18,1.465857870636961e+18,1.2496432715757622e+17,1.0909347344946518e+17,8.310299174037827e+20
170410.94593583417,-2874226115325864.5,-1804234881115569.5,-767385324747425.8,-146958458560191.8,-3381676849845063.5,-2712368603205105.0,-3388557102342219.0,-2637153136353903.0,-156203116185766.75,-118811113502522.3,-3205784303768790.5,19466745096736.43,6.645032498771283e+16,1.2825025999440352e+20,1.1284962201433298e+18,1.330193622158075e+18,8.553315197667228e+17,3.780517746905066e+17,7.451352497099362e+16,1.5281827473767025e+18,1.2506585275100682e+18,1.5391740055657533e+18,1.220263863085871e+18,7.842553572472632e+16,6.11713273371088e+16,5.368872906016581e+21,4.788923981946152e+16,1.8913380922243155e+17,3.0347337402960685e+17,1.4459273480371826e+20,1.232257990742011e+18,1.7970692411065477e+18,1.2758727606243162e+18,6.82784945375302e+17,1.2471910306198982e+17,1.8986646262979054e+18,1.6577486214194266e+18,1.9504255729838792e+18,1.6477884253425178e+18,1.2496590851311194e+17,1.0909347867851693e+17,8.589645407184068e+20
204593.135123001,-3072616548521727.5,-1975319644117411.8,-822207095830864.1,-147625952790780.88,-3632325557967935.5,-3028076462165162.5,-3665651937434332.0,-2937016390292788.0,-156205359354638.53,-118811115479036.42,-3442605429798732.0,19464403652167.67,6.645704846445222e+16,1.383713569708898e+20,1.128499919981577e+18,1.4209107493151537e+18,9.354398260030305e+17,4.046081127160725e+17,7.484118523652083e+16,1.6401275454768463e+18,1.394681415129794e+18,1.6635828484163016e+18,1.3573450451611517e+18,7.842660457435782e+16,6.1171328308002424e+16,5.861247703856539e+21,4.789337771202899e+16,1.8914942691899734e+17,3.034998530954788e+17,1.559147186262485e+20,1.2322621181078418e+18,1.9183325556606208e+18,1.3947802809517243e+18,7.305240433312707e+17,1.2528518967711902e+17,2.036720446282922e+18,1.8481280948516436e+18,2.1067260352453604e+18,1.831114540107337e+18,1.2496746179455677e+17,1.0909348045776403e+17,8.868262094466979e+20
245611.7621476012,-3253097027916304.5,-2140156093821217.0,-874984190463553.5,-148267211270433.1,-3863977752516283.0,-3335462496847388.0,-3923847853112870.0,-3227750974761586.0,-156207526726584.6,-118811116992201.83,-3655188876274876.5,19462308280631.42,6.646306888235592e+16,1.4779429155915996e+20,1.1285006579636486e+18,1.5034003889536655e+18,1.0125879530040247e+18,4.301612683748387e+17,7.515593711433622e+16,1.743534284166027e+18,1.534837957608413e+18,1.7794692368249848e+18,1.4902051916698685e+18,7.842763736620744e+16,6.117132905753846e+16,6.330948850843802e+21,4.7897080686239016e+16,1.8916340076803443e+17,3.035235503366292e+17,1.6644386344989442e+20,1.232262941374826e+18,2.028451134283726e+18,1.509218143458051e+18,7.764341576592696e+17,1.2582896922553202e+17,2.1641106461017784e+18,2.0332739252481219e+18,2.2522566397108956e+18,2.0087567217885425e+18,1.249689626484696e+17,1.0909348183435482e+17,9.136952593944078e+20
294834.11457712145,-3411883746325037.5,-2292709274707577.5,-923737697472639.2,-148858584455512.06,-4070839509495707.0,-3622231141428147.0,-4155383914822741.5,-3497200061620840.0,-156209545574102.5,-118811118388111.45,-3839882833915047.0,19460493040511.59,6.646828734921435e+16,1.5625107434583645e+20,1.1285007841830979e+18,1.5759462843094835e+18,1.0839601986373587e+18,4.5375621026368666e+17,7.544617700017296e+16,1.8358336170198254e+18,1.6655398883080133e+18,1.8833630525685783e+18,1.6133028913854198e+18,7.842859938600709e+16,6.117132974969954e+16,6.761515169509779e+21,4.790028875791807e+16,1.891755052953424e+17,3.0354408140247526e+17,1.7588470715579154e+20,1.232263082189408e+18,2.1251788950773128e+18,1.615021733091262e+18,8.188038220173364e+17,1.263303948414519e+17,2.2777089890945119e+18,2.2058227388755374e+18,2.382679851039892e+18,2.1733090325020672e+18,1.2497036066336222e+17,1.090934831058528e+17,9.385697900710531e+20
353900.9374925457,-3546385002888268.0,-2427424778952809.0,-966687727499789.2,-149378723482369.94,-4248327699870285.5,-3877020653008108.5,-4354149308709530.5,-3734545995883133.0,-156211337191825.66,-118811119644001.86,-3994534254084833.5,19458976977101.47,6.647264796144557e+16,1.6352563454932143e+20,1.1285008026636038e+18,1.637376749968833e+18,1.146967447288742e+18,4.745350596264423e+17,7.570143481528645e+16,1.914997632565675e+18,1.7816280040232297e+18,1.9725335248250555e+18,1.7217090920604073e+18,7.842945311600317e+16,6.117133037246987e+16,7.13852868300323e+21,4.790296830492946e+16,1.8918561441672182e+17,3.035612306830964e+17,1.8399989870942185e+20,1.2322631028146522e+18,2.207001137565289e+18,1.7083710489087012e+18,8.560989880220672e+17,1.267713803201337e+17,2.3750625750583864e+18,2.3589928319036355e+18,2.494584360093631e+18,2.3181851114852874e+18,1.2497160131908706e+17,1.0909348424989434e+17,9.605286002517311e+20
424781.1249910548,-3655416606001240.5,-2540151769681957.0,-1002537575940001.5,-149812169280312.9,-4393670670564372.5,-4091214419907976.5,-4516521765200444.0,-3932123895732203.0,-156212839010383.2,-118811120709006.5,-4118621579209009.0,19457763156046.348,6.647614074641362e+16,1.6948484876954062e+20,1.1285008050114209e+18,1.6871616447129155e+18,1.19967745573025e+18,4.9187393611699194e+17,7.59141331420069e+16,1.9798053046904195e+18,1.8791944170628736e+18,2.0453649335020288e+18,1.8119345288527276e+18,7.84301687428269e+16,6.117133090056874e+16,7.451813194333921e+21,4.790511383767101e+16,1.8919370808753462e+17,3.035749626716195e+17,1.9064421270948187e+20,1.232263105441555e+18,2.2732559838546148e+18,1.7864250735467505e+18,8.872072845959717e+17,1.2713883744236326e+17,2.454710138044511e+18,2.487662847431976e+18,2.58595759805854e+18,2.438729762691393e+18,1.2497264128617056e+17,1.0909348522002032e+17,9.788894771959519e+20
509837.3499892658,-3739360397665971.5,-2628895984953838.0,-1030695214375104.1,-150152063936299.34,-4506386996696411.0,-4260426461260081.5,-4641894744704994.0,-4086648974973381.5,-156214019774293.5,-118811121552031.78,-4213327087792805.0,19456838306464.75,6.647880291124063e+16,1.741004210491865e+20,1.1285008053019174e+18,1.7254837027091067e+18,1.2411654758091474e+18,5.054894596048865e+17,7.608091529172443e+16,2.0300540277925076e+18,1.9562563399230556e+18,2.1015926656589663e+18,1.8824889742203405e+18,7.84307313788267e+16,6.1171331318583816e+16,7.697128984434784e+21,4.790674870994416e+16,1.8919987492625258e+17,3.035854265474371e+17,1.9578853596328637e+20,1.2322631057717501e+18,2.324222811541333e+18,1.847835923119623e+18,9.116273669301981e+17,1.2742696914709014e+17,2.5164354328654587e+18,2.5892519342053243e+18,2.6564816150462013e+18,2.5329658598233267e+18,1.249734589255251e+17,1.0909348598791946e+17,9.933304574045807e+20
611904.819987119,-3800198342602753.0,-2694139831547730.5,-1051356220965043.5,-150401093664182.97,-4588464636498292.0,-4385147949915680.5,-4732711732861074.0,-4199484799166685.5,-156214884923914.03,-118811122171340.2,-4281483984079112.0,19456173533501.953,6.648071691970406e+16,1.7745391072318882e+20,1.1285008053601498e+18,1.7532535875417948e+18,1.2716628188726351e+18,5.154784108525744e+17,7.620310611930314e+16,2.0666384803369375e+18,2.0130485375962609e+18,2.142318192017918e+18,1.9340025744736202e+18,7.843114362134598e+16,6.117133162566305e+16,7.876789377045378e+21,4.790792390901338e+16,1.8920430762009776e+17,3.035929484488161e+17,1.9952533433076528e+20,1.2322631058412145e+18,2.3611385902712694e+18,1.8929638737721183e+18,9.295385451647382e+17,1.276380652203899e+17,2.561360555593679e+18,2.6640975656977705e+18,2.707550279518449e+18,2.601751497503469e+18,1.2497405800926013e+17,1.0909348655202702e+17,1.0039372503813377e+21
734385.7839845427,-3841306160990686.0,-2738593231887091.0,-1065412141248863.5,-150570293943107.78,-4644077408698609.0,-4470280709839059.5,-4793929205819598.0,-4275890765430443.0,-156215471854385.2,-118811122591412.64,-4327293053566154.0,19455727102513.695,6.648200249307635e+16,1.7972039802719925e+20,1.1285008053868502e+18,1.7720157682359012e+18,1.292439966402453e+18,5.222732589012383e+17,7.628612487270754e+16,2.0914242362341862e+18,2.0518101946142262e+18,2.1697680145108593e+18,1.968881633999145e+18,7.8431423291981e+16,6.1171331833950344e+16,7.998881645350225e+21,4.790871315193689e+16,1.8920728443722662e+17,3.035980000822399e+17,2.0205055366123638e+20,1.2322631058740654e+18,2.3860723731192673e+18,1.923701460329568e+18,9.417202180252494e+17,1.2778148813422285e+17,2.5917904305848837e+18,2.715170182741563e+18,2.7419651900699725e+18,2.648314558509421e+18,1.2497446443532126e+17,1.0909348693465296e+17,1.0111580690850264e+21
864000.0,-3865276661244794.0,-2764623347489042.0,-1073634052948998.9,-150669169758063.34,-4676551023654406.0,-4520190498111640.0,-4829524219663714.0,-4320414603095741.0,-156215814151503.84,-118811122836027.1,-4353908805084892.0,19455467850207.367,6.648274912855631e+16,1.810409218169789e+20,1.128500805401641e+18,1.782955618004035e+18,1.3046054931344264e+18,5.262475823269437e+17,7.633463781126824e+16,2.105896344536999e+18,2.0745331738526157e+18,2.1857278648824259e+18,1.9892054230646633e+18,7.84315863954186e+16,6.117133195523889e+16,8.070260418038368e+21,4.790917149498757e+16,1.8920901315200522e+17,3.036009337755486e+17,2.0352172928505053e+20,1.2322631058923602e+18,2.4006081169638656e+18,1.9416963886157716e+18,9.488444978992106e+17,1.2786529911379462e+17,2.6095558087762463e+18,2.745106063626787e+18,2.761971944786835e+18,2.675441900255973e+18,1.2497470146213174e+17,1.0909348715746144e+17,1.0153836027605754e+21
